?pmc_id0	?text0	?pmc_id1	?text1	?count
"28888"	A13	MESH:D009422	bronchiectasis neurologic deterioration chronic diarrhea              D              Sepsis	1
"28888"	A13	MESH:D011014	Klebseilla pneumonia	1
"28888"	A13	MESH:D018184	Parainfluenza pneumonia	1
"28888"	A13	MESH:D018184	parainfluenza pneumonia	1
"28888"	beta1-3	MESH:D018352;1.6670714139121936E-4	coronavirus RBD	1
"28898"	A-4	MESH:C000657245	COVID-19	1
"28898"	A-4	MESH:D011014	pneumonia	1
"28899;100132406"	A9, B2, B6)	MESH:D005334	fever	1
"28905;2925"	B1 and B2	MESH:C000657245	COVID-19	1
"2891"	GluA2	MESH:C000657245;0.005215931623638383	SARS-CoV	1
"28910"	beta16	MESH:C000657245	COVID-19	1
"28911"	A22	MESH:D003967	Chronic diarrhea	1
"28911"	A22	MESH:D009422	bronchiectasis neurologic deterioration chronic diarrhea              D              Sepsis	1
"28911"	A22	MESH:D011014	Klebseilla pneumonia	1
"28911"	A22	MESH:D018184	Parainfluenza pneumonia	1
"28911"	A22	MESH:D018184	parainfluenza pneumonia	1
"28911"	A-22	MESH:D045169;2.48625106744442E-5	SARS	1
"2892"	GLUR3	MESH:D012213	Rheumatic fever              Heart              Abs	1
"28921"	A19	MESH:D003967	Chronic diarrhea	1
"28921"	A19	MESH:D009422	bronchiectasis neurologic deterioration chronic diarrhea              D              Sepsis	1
"28921"	A19	MESH:D011014	Klebseilla pneumonia	1
"28921"	A19	MESH:D018184	Parainfluenza pneumonia	1
"28921"	A19	MESH:D018184	parainfluenza pneumonia	1
"28922"	a 21	MESH:D011014	pneumonia	1
"28922;28911"	a 2(1/2	MESH:D005334	Fever	1
"28923"	A23	MESH:D003967	Chronic diarrhea	1
"28923"	A23	MESH:D009422	bronchiectasis neurologic deterioration chronic diarrhea              D              Sepsis	1
"28923"	A23	MESH:D011014	Klebseilla pneumonia	1
"28923"	A23	MESH:D018184	Parainfluenza pneumonia	1
"28923"	A23	MESH:D018184	parainfluenza pneumonia	1
"28923"	A-23	MESH:D045169;-4.472226373684156E-4	SARS	1
"28923"	A23	MESH:D045169;0.015709070105944613	SARS	1
"28929"	L13	MESH:D045169	SARS-CoV infection	1
"28933"	O-18	MESH:C000657245;-0.0055260057288061964	SARS-CoV-induced vascular cuffing	1
"28934"	beta15	MESH:C000657245	COVID-19	1
"28934"	A15	MESH:D003967	Chronic diarrhea	1
"28934"	A15	MESH:D009422	bronchiectasis neurologic deterioration chronic diarrhea              D              Sepsis	1
"28934"	A15	MESH:D011014	Klebseilla pneumonia	1
"28934"	A15	MESH:D018184	Parainfluenza pneumonia	1
"28934"	A15	MESH:D018184	parainfluenza pneumonia	1
"28934"	A15	MESH:D045169;-0.013570335760668783	SARS	1
"28934"	A15	MESH:D045169;0.013282357727145982	SARS	1
"28964"	cat 1	MESH:D005334	Fever	1
"28964"	cat 1	MESH:D005334	fever	1
"28964;84889;6545"	cat 1, 3, 4, 8 and 10	MESH:D005334	Fever	1
"28964;84889;6545"	cat 1, 3, 4, 8 and 10	MESH:D005334	fever	1
"28986"	Apr 1	MESH:D003967	Diarrhea	1
"28986"	Apr 1	MESH:D005334	Fever	1
"28992"	MacroD1	MESH:C000657245;0.004230253055765922	SARS-CoV	1
"28992"	MacroD1	MESH:C000657245;0.011477440245169342	SARS-CoV Nsp3-ADPr	1
"290"	APN	MESH:C000657245	COVID-19	1
"290"	APN	MESH:C000657245	SARS-CoV-2 infected	1
"290"	Aminopeptidase N	MESH:C000657245	COVID-19	1
"290"	APN	MESH:C000657245;-0.001398437025728506	SARS-CoV	1
"290"	APN	MESH:C000657245;-0.011125890709328172	SARS-CoV	1
"290"	APN	MESH:C000657245;-5.647670296269969E-4	SARS-CoV	1
"290"	APN	MESH:C000657245;0.0012330515838319114	SARS-CoV	1
"290"	aminopeptidase N	MESH:C000657245;0.003420278571187949	SARS-CoV	1
"290"	CD13	MESH:C000657245;0.00781957157510107	SARS-CoV-like viruses	1
"290"	CD13	MESH:C000657245;0.014569295742380755	SARS-CoV pseudovirus	1
"290"	CD13	MESH:C000657245;0.016835331874738287	HCoV-NL63 and SARS-CoV	1
"290"	APN	MESH:C000657245;0.023073342670622048	SARS-CoV infections	1
"290"	CD13	MESH:C537730;0.010208592252241204	II coronaviruses HCoV-HKU1	1
"290"	APN	MESH:D001991	bronchitis coronavirus	1
"290"	aminopeptidase N	MESH:D001991	bronchitis coronavirus	1
"290"	CD13	MESH:D001991;0.04460727620987799	coronavirus infectious bronchitis virus	1
"290"	APN	MESH:D003333;0.021526543708844992	coronavirus HCoV-229E infection	1
"290"	CD13	MESH:D003333;0.021526543708844992	coronavirus HCoV-229E infection	1
"290"	aminopeptidase N	MESH:D003333;0.021526543708844992	coronavirus HCoV-229E infection	1
"290"	CD13	MESH:D003333;4.6748461517624696E-4	coronaviruses HCoV-229E	1
"290"	CD13	MESH:D003967	epidemic diarrhea virus infection	1
"290"	aminopeptidase N	MESH:D003967	Porcine epidemic diarrhea virus	1
"290"	aminopeptidase N	MESH:D003967	diarrhea	1
"290"	APN	MESH:D003967;0.0033205334196324647	diarrhea	1
"290"	CD13	MESH:D003967;0.04235356816901272	epidemic diarrhea virus infection	1
"290"	aminopeptidase N	MESH:D003967;0.04235356816901272	epidemic diarrhea virus infection	1
"290"	APN	MESH:D005334	Droplets Fever	1
"290"	APN	MESH:D005355;-0.0033831116713998917	fibrosis	1
"290"	Anpep	MESH:D005776;-0.003910117985826651	type II coronaviruses	1
"290"	aminopeptidase N	MESH:D007239	alphacoronavirus infection	1
"290"	ANPEP	MESH:D011014	RSV pneumonia	1
"290"	hAPN	MESH:D011014	pneumonia	1
"290"	APN	MESH:D011014;-7.840653859823125E-4	pneumonia	1
"290"	CD13	MESH:D011014;0.003946670707029528	pneumonia	1
"290"	APN	MESH:D012131	respiratory syndrome coronavirus pseudovirus carrying luciferase	1
"290"	aminopeptidase N	MESH:D012131	respiratory syndrome coronavirus	1
"290"	aminopeptidase N	MESH:D012131	respiratory syndrome coronavirus pseudovirus carrying luciferase	1
"290"	APN	MESH:D012141	myalgia Upper respiratory infectionand pneumonia	1
"290"	aminopeptidase N	MESH:D016766;0.03782393463533758	coronavirus feline infectious peritonitis virus	1
"290"	APN	MESH:D018352	Coronavirus infection	1
"290"	APN	MESH:D018352	coronavirus enterotropism	1
"290"	APN	MESH:D018352	epidemic diarrhea coronavirus	1
"290"	APN	MESH:D018352	hepatitis coronavirus	1
"290"	aminopeptidase N	MESH:D018352	Coronavirus infection	1
"290"	aminopeptidase N	MESH:D018352	coronavirus infections	1
"290"	aminopeptidase N	MESH:D018352	epidemic diarrhea coronavirus	1
"290"	aminopeptidase N	MESH:D018352	hepatitis coronavirus	1
"290"	hAPN	MESH:D018352	coronavirus infections	1
"290"	CD13	MESH:D018352;-0.0010140636301629279	coronavirus	1
"290"	CD13	MESH:D018352;-0.001885212498995422	coronavirus	1
"290"	APN	MESH:D018352;-0.004556886416302027	coronavirus	1
"290"	CD13	MESH:D018352;-0.004681400147477966	II coronavirus	1
"290"	CD13	MESH:D018352;-0.006332511373516519	coronavirus	1
"290"	Aminopeptidase N	MESH:D018352;-0.008110282920678846	coronavirus	1
"290"	aminopeptidase N	MESH:D018352;-0.009051530583730368	coronavirus	1
"290"	APN	MESH:D018352;-0.009474773229740604	coronavirus	1
"290"	APN	MESH:D018352;-0.010156686524457833	coronavirus	1
"290"	CD13	MESH:D018352;-0.01074369453529125	coronavirus	1
"290"	CD13	MESH:D018352;0.002533382346605736	coronavirus entry	1
"290"	aminopeptidase N	MESH:D018352;0.007786333634805313	coronavirus spike	1
"290"	APN	MESH:D018352;0.009168762835101572	coronavirus host	1
"290"	aminopeptidase N	MESH:D018352;0.009168762835101572	coronavirus host	1
"290"	aminopeptidase N	MESH:D018352;0.010683300255193847	coronavirus infection	1
"290"	CD13	MESH:D018352;0.022194680505545503	coronavirus infection	1
"290"	APN	MESH:D018352;0.023647511785546554	coronavirus infectious disease	1
"290"	CD13	MESH:D018352;0.023647511785546554	coronavirus infectious disease	1
"290"	aminopeptidase N	MESH:D018352;0.023647511785546554	coronavirus infectious disease	1
"290"	CD13	MESH:D018352;0.02371924149966656	coronavirus	1
"290"	CD13	MESH:D018352;0.030259107807380392	coronavirus mouse hepatitis virus	1
"290"	APN	MESH:D018352;7.736492834425242E-4	coronavirus	1
"290"	APN	MESH:D018455;-0.006286442809047173	coronavirus S proteins	1
"290"	aminopeptidase N	MESH:D018455;-0.006286442809047173	coronavirus S proteins	1
"290"	CD13	MESH:D018455;0.0013840720605576614	coronavirus S proteins	1
"290"	CD13	MESH:D018455;0.014071916726289907	SARS-CoV S protein	1
"290"	CD13	MESH:D018455;0.015421621347021394	SARS-CoV S protein	1
"290"	APN	MESH:D021081;0.0029862458615262043	SARS-CoV-induced dysregulation	1
"290"	APN	MESH:D031261;0.00781933722590539	SARS-CoV spike	1
"290"	aminopeptidase N	MESH:D031261;0.00781933722590539	SARS-CoV spike	1
"290"	APN	MESH:D031261;0.019346831894453565	SARS-CoV spike	1
"290"	aminopeptidase N	MESH:D031261;0.019346831894453565	SARS-CoV spike	1
"290"	hAPN	MESH:D031261;0.02144025134116548	SARS-CoV spike	1
"290"	CD13	MESH:D045169	SARS syndrome	1
"290"	aminopeptidase N	MESH:D045169	SARS syndrome	1
"290"	CD13	MESH:D045169;-0.002275853317885587	SARS	1
"290"	CD13	MESH:D045169;-0.003193682081476322	SARS	1
"290"	CD13	MESH:D045169;-0.006689872255340058	SARS	1
"290"	APN	MESH:D045169;-0.011416201664614111	SARS	1
"290"	aminopeptidase N	MESH:D045169;-0.011416201664614111	SARS	1
"290"	APN	MESH:D045169;-0.012133945008728917	SARS	1
"290"	aminopeptidase N	MESH:D045169;-0.012133945008728917	SARS	1
"290"	APN	MESH:D045169;-0.013246596680212072	SARS epidemic	1
"290"	CD13	MESH:D045169;0.0037833428346380794	SARS	1
"290"	CD13	MESH:D045169;0.004738449277242311	SARS	1
"290"	Aminopeptidase N	MESH:D045169;0.005162726693665697	SARS	1
"290"	Aminopeptidase N	MESH:D045169;0.008338351578220628	SARS	1
"290"	APN	MESH:D054740	dendritic cell Droplets Fever	1
"2900"	Ka1	MESH:C000657245;-1.0354884666560846E-4	SARS-CoV	1
"2900"	K alpha 1	MESH:D003550;0.016842104004902155	cystic fibrosis	1
"2900"	K alpha 1	MESH:D054990;0.030551246731918228	idiopathic pulmonary fibrosis	1
"2901"	Ka2	MESH:C000657245;-1.0354884666560846E-4	SARS-CoV	1
"29108"	ASC	MESH:D003967	diarrhea	1
"29108"	ASC	MESH:D005334	Fever	1
"29108"	As c	MESH:D005355	fibrosis	1
"29108"	ASC	MESH:D011014	pneumoniae infection	1
"29108"	as (c)	MESH:D011014;-0.00541870098624855	pneumonia	1
"29108"	As c	MESH:D011024	influenza viral pneumonia	1
"29108"	ASC	MESH:D018352;0.034167097610727386	MERS coronavirus (MERS-CoV) infection	1
"29110"	TANK binding kinase 1	MESH:D001991;0.02879441767446869	infectious bronchitis virus	1
"29110"	TBK1	MESH:D001991;0.02879441767446869	infectious bronchitis virus	1
"29110"	NAK	MESH:D005334	fever	1
"29110"	TBK1	MESH:D006086	fever and meningitis/encephalitis versus no disease	1
"29110"	TBK1	MESH:D006480	hemorrhagic fevers	1
"29110"	TBK1	MESH:D007239	coronaviruses infection	1
"29110"	TBK1	MESH:D010217	Pappataci fever	1
"29110"	numb-associated kinase	MESH:D011014	pneumonia	1
"29110"	TBK1	MESH:D013921	fever thrombocytopenia syndrome	1
"29110"	TANK-binding kinase 1	MESH:D018352	coronavirus infection	1
"29110"	numb-associated kinase	MESH:D018352	coronavirus infection	1
"29110"	TBK1	MESH:D018352;-0.0016112804899943156	coronavirus proteins	1
"29110"	TBK1	MESH:D018352;-0.0038994900135701123	coronavirus	1
"29110"	TBK1	MESH:D018352;-0.011281853029321245	coronavirus	1
"29110"	TANK-binding kinase 1	MESH:D018352;-0.011361515638166047	coronavirus	1
"29110"	TBK1	MESH:D018352;-0.011361515638166047	coronavirus	1
"29110"	TBK1	MESH:D018352;0.011491368440102191	coronavirus N	1
"29110"	TBK1	MESH:D018352;0.011931585243136223	SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.012777128919673928	SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.015004115834801992	SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.0164695114012648	SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.01735607184729386	SARS coronavirus M	1
"29110"	TBK1	MESH:D018352;0.017606282311951937	SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.01770975536869511	SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.018427605804419316	SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.018467823221150086	SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.02070223797977189	SARS coronavirus N	1
"29110"	TBK1	MESH:D018352;0.02192417619595572	SARS coronavirus M	1
"29110"	TBK1	MESH:D018352;0.02220809663383149	SARS coronavirus M	1
"29110"	TBK1	MESH:D018352;0.023913670077504758	SARS coronavirus M	1
"29110"	TBK-1	MESH:D018352;0.025573281581662596	SARS coronavirus Nucleocapsid Multiple	1
"29110"	TBK1	MESH:D018352;0.027634554513827188	SARS) coronavirus (SCoV) and mouse hepatitis virus A59 (MHV-A59	1
"29110"	TBK1	MESH:D018352;0.02802165095590437	Middle East respiratory syndrome coronavirus-encoded	1
"29110"	TBK1	MESH:D018352;0.030506497246882383	infection of SARS coronavirus	1
"29110"	TBK1	MESH:D018352;0.030859486648046282	SARS coronavirus M	1
"29110"	TBK1	MESH:D018352;0.03499333758688717	N-linked glycosylation of SARS coronavirus	1
"29110"	TBK1	MESH:D045169;-0.002368151511548764	SARS	1
"29110"	TBK1	MESH:D045169;-0.0034594037187464476	SARS	1
"29126"	PD-L1	MESH:D003550	cystic fibrosis	1
"29126"	programmed death ligand-1	MESH:D003550	cystic fibrosis	1
"29126"	programmed death-ligand 1	MESH:D003967	diarrhea-virus	1
"29126"	PD-L1	MESH:D004421	coronavirus symptoms	1
"29126"	B7-H1	MESH:D018352	coronavirus infection	1
"29126"	CD274	MESH:D018352	coronavirus infection	1
"29126"	PD-L1	MESH:D018352	coronavirus infections	1
"29169"	VTN	MESH:D008103	Hepatic Fibrosis	1
"2919"	CXCL1	MESH:C000657245;0.02400851092102465	SARS-CoV infection	1
"2919"	CXCL1	MESH:C535750	sickness                                      IL-1beta              CNS               Fever	1
"2919"	CXCL1	MESH:D001991	bronchitis virus	1
"2919"	CXCL1	MESH:D003550;0.02906406166612263	cystic fibrosis	1
"2919"	CXCL-1	MESH:D005334	fever	1
"2919"	CXCL1	MESH:D005334	fever	1
"2919"	CXCL-1	MESH:D005355	fibrosis	1
"2919"	CXCL1	MESH:D005355;0.019797424878759705	noncystic fibrosis	1
"2919"	CXCL-1	MESH:D011014	pneumonia	1
"2919"	CXCL1	MESH:D011014	pneumoniae infection	1
"2919"	neutrophil-activating protein-3	MESH:D011014	pneumonia	1
"2919"	CXCL1	MESH:D011024	Primary influenza viral pneumonia	1
"2919"	CXCL1	MESH:D011024	viral pneumonia	1
"2919"	CXCL1	MESH:D018352	coronavirus infections	1
"2919"	GRO-alpha	MESH:D018352	coronavirus infection	1
"2919"	CXCL1	MESH:D045169	SARS-CoV pneumonitis	1
"2919"	CXCL1	MESH:D045169	mock-infected and SARS-CoV-infected 2B4 cultures	1
"2919"	GROalpha	MESH:D045169	mock-infected and SARS-CoV-infected 2B4 cultures	1
"291912"	NOD2	MESH:D005334	fever	1
"291912"	NOD2	MESH:D005334	fever rabbits	1
"291912"	NOD2	MESH:D005334	fever rabbits Decreases body	1
"291912"	NOD2	MESH:D008103	Liver fibrosis	1
"291912"	NOD2	MESH:D008103	liver fibrosis	1
"291912"	nucleotide-binding oligomerization domain 2	MESH:D008103	Liver fibrosis	1
"291912"	NOD2	MESH:D018352	Coronavirus infection	1
"291912"	nucleotide-binding oligomerization domain 2	MESH:D018352	Coronavirus infection	1
"2920"	MIP-2	MESH:D001991	bronchitis	1
"2920"	CXCL-2	MESH:D005355	fibrosis	1
"2920"	CXCL2	MESH:D005355;0.01285401109260478	lung fibrosis	1
"2920"	macrophage-inflammatory protein 2	MESH:D005355;0.01285401109260478	lung fibrosis	1
"2920"	macrophage-inflammatory protein 2	MESH:D005355;0.01943488102817623	fibrosis	1
"2920"	MIP-2	MESH:D006192;0.033782117022439766	Haemophilus pneumoniae infection	1
"2920"	CXC-chemokine ligand 2	MESH:D011008;0.03042339538426516	Klebsiella pneumoniae and Streptococcus pneumoniae  HIV-1	1
"2920"	chemokine CXC motif ligand 2; F5	MESH:D011014	pneumonia	1
"2920"	MIP-2	MESH:D011014;-0.0024264822521024403	pneumonia	1
"2920"	MIP-2	MESH:D011014;-0.00375167542595985	pneumonia	1
"2920"	MIP-2	MESH:D011014;-4.830122154684084E-4	pneumoniae infection	1
"2920"	MIP-2	MESH:D011014;0.0014724668706979985	pneumoniae infection	1
"2920"	MIP-2	MESH:D011014;0.031045294927460394	Klbesiella pneumoniae infection	1
"2920"	MIP-2	MESH:D011018;0.02753769905136657	pneumococcal pneumonia	1
"2920"	CXCL2	MESH:D018352	coronavirus infections	1
"2920"	CXC-chemokine ligand 2	MESH:D018352;0.06479930129626985	SARS coronavirus and filoviruses  Candida albicans  Leishmania	1
"2920"	macrophage-inflammatory protein 2	MESH:D019142;0.04346208688581044	Ebola virus infection  Tumours	1
"2920"	macrophage-inflammatory protein 2	MESH:D045169;-0.0013866703381383398	SARS	1
"2920"	CXC-chemokine ligand 2	MESH:D045169;-8.853338458712952E-4	SARS	1
"2920"	macrophage-inflammatory protein 2	MESH:D045169;0.018884700946100123	PIV infection  SARS	1
"2920"	macrophage-inflammatory protein 2	MESH:D055371;0.08890678333689205	SARS infection  HMOX1 Saline Intranasal Hyperoxic acute lung injury  KC	1
"2921"	GROG	MESH:D003645	sudden fever	1
"2921"	CXCL3	MESH:D005334	fever	1
"2923"	PDIA3	MESH:D045169	SARS-CoV infection	1
"29251"	thrombin	MESH:D005355;0.010809839395621194	fibrosis	1
"29251"	thrombin	MESH:D018352	middle east respiratory syndrome coronavirus infections	1
"29251"	thrombin	MESH:D019142	ebola virus disease	1
"29260"	TLR4	MESH:D005355	cardiac fibrosis	1
"29260"	toll-like receptor 4	MESH:D005355	cardiac fibrosis	1
"29260"	TLR 4	MESH:D045169;0.012872530486710804	SARS infection	1
"29260"	TLR4	MESH:D045169;0.012872530486710804	SARS infection	1
"29260"	TLR 4	MESH:D045169;0.024823745301306457	respiratory syndrome (SARS) infection	1
"29260"	TLR4	MESH:D045169;0.024823745301306457	respiratory syndrome (SARS) infection	1
"293"	ANT	MESH:C000657245;0.021973792198798622	Mitochondria SARS-CoV	1
"293"	ANT3	MESH:C000657245;0.021973792198798622	Mitochondria SARS-CoV	1
"2931"	GSK-3alpha	MESH:D003967	Virulent Porcine Epidemic Diarrhea Virus	1
"29345"	gp46	MESH:D008992;0.026586696582649654	Dyslipidaemia ApoB Intravenous Monkey   Ebola	1
"29357"	SMAD2	MESH:D005355;0.022592373843356175	cardiac fibrosis	1
"293648"	MRGD	MESH:D005355;0.0037804900207742027	fibrosis	1
"293648"	Mas-related G protein-coupled receptor member D	MESH:D005355;0.0037804900207742027	fibrosis	1
"293648"	MRGD	MESH:D005355;0.006422826811536924	fibrosis	1
"293648"	Mas-related G protein-coupled receptor member D	MESH:D005355;0.006422826811536924	fibrosis	1
"293648"	MRGD	MESH:D005355;0.022592373843356175	cardiac fibrosis	1
"293648"	Mas-related G protein-coupled receptor member D	MESH:D005355;0.022592373843356175	cardiac fibrosis	1
"2943076"	nucleoprotein	MESH:D005334	fever	1
"2943076"	nucleoprotein	MESH:D006479	Crimean-Congo hemorrhagic fever virus infections	1
"2943076"	nucleoprotein	MESH:D006479;0.022221415815667032	Crimean-Congo Hemorrhagic Fever	1
"2943076"	nucleoprotein	MESH:D006480	haemorrhagic fever	1
"2943076"	nucleoprotein	MESH:D006480	hemorrhagic fever	1
"2943076"	nucleoprotein	MESH:D006482	hemorrhagic fever virus	1
"2943152"	VP2	MESH:D008304	catarrhal fever	1
"2943152"	VP2	MESH:D018352;0.025573281581662596	SARS coronavirus Nucleocapsid Multiple	1
"2943185"	ORF2	MESH:D011014	lobar pneumonia	1
"2943500"	ORF3	MESH:C000657245;-0.0016390203071559454	SARS-CoV	1
"2943500"	ORF3	MESH:C000657245;0.0034034443516964405	SARS-CoV	1
"2943500"	ORF3	MESH:C000657245;0.006449884570034362	SARS-CoV	1
"2943500"	ORF3	MESH:C000657245;0.006871640767153276	SARS-CoV	1
"2943500"	ORF3	MESH:C000657245;0.010826241289511207	SARS-CoV	1
"2943500"	ORF3	MESH:C567277;0.02186060252474357	SARS-CoV 3a proteins	1
"2944"	GSTM1	MESH:D005355	pleural lung fibrosis	1
"2944"	sigma1 and mu1	MESH:D011014	pneumonia	1
"2944"	mu1	MESH:D011024	acute viral pneumonia	1
"29482"	SLC1A2	MESH:D008103	Hepatic Fibrosis	1
"2952"	GSTT1	MESH:D005355	pleural lung fibrosis	1
"2952494"	UL36	MESH:D006482	Hemorrhagic Fever Virus vOTU	1
"29527"	cyclooxygenase-2	MESH:D003928	renal fibrosis in diabetic	1
"29527"	cyclooxygenase-2	MESH:D005334	fever	1
"29527"	cyclooxygenase-2	MESH:D011014	pneumonia	1
"29627"	GluA2	MESH:C000657245;0.005427043530378261	SARS-CoV	1
"29627"	glutamate A2 receptor	MESH:C000657245;0.005427043530378261	SARS-CoV	1
"2965"	p62	MESH:D012295	Rift Valley fever virus NSs	1
"2966"	Tfiih	MESH:D012295	rift valley hemorrhagic fever virus	1
"2967"	TFIIH	MESH:D003047	Valley hemorrhagic fever	1
"29715"	NCX	MESH:D005355	atrial fibrosis	1
"29715"	NCX	MESH:D005355	ventricular fibrosis	1
"29716"	RBD	MESH:D006480	hemorrhagic fever	1
"29716"	rRBD	MESH:D045169	SARS pseudovirus infection	1
"29760"	B cell linker	MESH:D011008;0.03042339538426516	Klebsiella pneumoniae and Streptococcus pneumoniae  HIV-1	1
"29760"	B cell linker	MESH:D018352;0.06479930129626985	SARS coronavirus and filoviruses  Candida albicans  Leishmania	1
"29760"	B cell linker	MESH:D045169;-8.853338458712952E-4	SARS	1
"29805"	ORF 6	MESH:C000657245	SARS-CoV infection	1
"29805"	ORF6	MESH:D005355	fibrosis	1
"29851"	ICOS	MESH:D001991	acute bronchitis	1
"29851"	inducible co-stimulator	MESH:D001991	acute bronchitis	1
"29851"	ICOS	MESH:D011014	meningitis and pneumonias Selective Antibody Deficiency	1
"29851"	ICOS	MESH:D011014	pneumonias	1
"29851"	ICOS	MESH:D012852	sinusitis and pneumonia	1
"29851"	ICOS	MESH:D018455	PneumoniaCold skin abscessCMC S aureusH influenzaP aeroginosaAspergillus	1
"29851"	ICOS	MESH:D018455	infectionsPneumoniaAtopyMalignancy S	1
"29851"	ICOS	MESH:D056627	LRISSinusitisDiarrhea Encapsulated bacteria	1
"29851"	ICOS	MESH:D056627	LRISSinusitisDiarrhea Encapsulated bacteriaEnterovirusHelicobacter	1
"29875"	IQGAP1	MESH:D011014	pneumonia	1
"29875"	IQGAP1	MESH:D011125	coli pneumonia	1
"29919"	MIC >=1	MESH:D011014	bacteraemic pneumonia	1
"2993"	GpA	MESH:D016751;0.013197941513663044	SARS- CoV E	1
"2993"	glycophorin A	MESH:D016751;0.013197941513663044	SARS- CoV E	1
"2993"	GpA	MESH:D018352;0.013595746427130562	SARS coronavirus spike	1
"29933"	G2a	MESH:D004403	diarrheal disease	1
"29944"	Ma5	MESH:D001991	IBV infectious bronchitis virus	1
"29944"	Ma5	MESH:D001991	bronchitis	1
"29944"	Ma5	MESH:D001991	infectious bronchitis	1
"29944"	Ma5 and 4	MESH:D001991	bronchitis	1
"29944"	Ma5	MESH:D001991;0.01298474168774322	infectious bronchitis	1
"29944"	Ma5	MESH:D001991;0.027641250717225608	infectious bronchitis disease	1
"29944"	Ma5	MESH:D001991;0.028544110384973627	bronchitis disease	1
"29944"	Ma5	MESH:D001991;0.02879441767446869	infectious bronchitis virus	1
"29944"	Ma5	MESH:D001991;0.037261972859404115	infectious bronchitis infection	1
"29944"	Ma5	MESH:D003967	diarrhea	1
"29944"	Ma5	MESH:D018352;-0.005696431177468539	genus Coronavirus	1
"29944"	Ma5	MESH:D018352;-0.007816184683372484	coronavirus	1
"29944"	Ma5	MESH:D018352;-0.009121146795613638	coronavirus	1
"29949"	IL19	MESH:D045169	SARS-CoV infection	1
"2995"	GPC	MESH:D003967	diarrhea	1
"2995"	glycoprotein precursor	MESH:D003967	diarrhea	1
"2995"	glycoprotein precursor	MESH:D005334	fever	1
"2995"	GPC	MESH:D006478	Argentine hemorrhagic fever	1
"2995"	glycoprotein precursor	MESH:D006478	Argentine hemorrhagic fever	1
"2995"	GP-C	MESH:D007835	Lassa fever	1
"2995"	GPC	MESH:D007835	Lassa hemorrhagic fever	1
"2995"	glycoprotein precursor	MESH:D007835	Lassa fever	1
"2995"	glycoprotein precursor	MESH:D015004	yellow fever	1
"2995"	GPC	MESH:D019142	Ebola virus MLD	1
"299606"	neutrophil elastase	MESH:D003550	cystic fibrosis	1
"30009"	t-bet	MESH:D018352	neurotropic coronavirus infection	1
"3002"	Granzyme B	MESH:C535750	sickness                                      IL-1beta              CNS               Fever	1
"3002"	granzyme B	MESH:D006482	Viral Hemorrhagic Fever	1
"3002"	granzyme B	MESH:D015004	WNV or yellow fever virus	1
"3002"	granzyme B	MESH:D018352	coronavirus infection	1
"3002"	granzyme B	MESH:D045169	SARS-CoV infection systemically	1
"3004"	Met1	MESH:C000657245;0.04337417557486585	SARS-CoV SARS-CoV	1
"3006"	HIST1H1C	MESH:D045169	SARS infected	1
"3006"	HIST1H1C	MESH:D045169	SARS infection condition	1
"30061"	solute carrier family 40 member 1	MESH:D003967	epidemic diarrhea	1
"3009"	A/H1, A/H3	MESH:D003550	cystic fibrosis	1
"3009"	A/H1) N =	MESH:D011014	pneumonia	1
"3009"	H1 and H3	MESH:D045169;0.00406473024981599	SARS	1
"3009;2260"	H1 and H2	MESH:D015004	yellow fever	1
"301"	Annexin A1	MESH:D005355	fibrosis	1
"301"	Annexin-A1	MESH:D045169	SARS-CoV infection	1
"301"	annexin 1	MESH:D054990;0.03428367630863555	idiopathic pulmonary fibrosis	1
"3010"	H16	MESH:C000657245;-0.007741913645132181	SARS-CoV	1
"3010"	H16	MESH:D003967;0.005459488681423066	diarrhea	1
"3010"	H16	MESH:D003967;0.009345953317575626	diarrhea	1
"3010"	H16	MESH:D018352;-0.0038771388007986067	coronavirus	1
"301130"	DPP9	MESH:D018352;0.0020462173754667197	coronavirus	1
"301130"	DPP9	MESH:D018352;0.02195766193565208	respiratory syndrome coronavirus	1
"301289"	IL-17	MESH:D018352	middle east respiratory syndrome coronavirus infections	1
"301289"	IL-17	MESH:D019142	ebola virus disease	1
"301300"	p53	MESH:D045169;0.04404537545477476	SARS coronavirus (SARS-CoV), Ebola virus	1
"302"	Annexin A2	MESH:D001991	Efficiency of Infectious Bronchitis Virus	1
"302"	Annexin A2	MESH:D001991	bronchitis	1
"302"	Annexin A2	MESH:D001991	infectious bronchitis	1
"302"	annexin II	MESH:D008304	catarrhal fever	1
"302"	ANXA2	MESH:D014412	Zika virus infection	1
"302668"	ACE2	MESH:C000657245;-0.013461419578825677	SARS-CoV	1
"302668"	ACE2	MESH:C000657245;0.003470398626077517	SARS-CoV S1	1
"302668"	ACE2	MESH:C000657245;0.007906472462512276	SARS-CoV	1
"302668"	ACE2	MESH:C000657245;0.009414762994475374	SARS-CoV attacks	1
