?pmc_id0	?text0	?pmc_id1	?text1	?count
MESH:C000606551	Remdesivir	MESH:C000657245	novel coronavirus disease	1
MESH:C000606551	Remdesivir	MESH:C000657245	novel coronavirus infections	1
MESH:C000606551	Remdesivir	MESH:C000657245	novel coronavirus-infected pneumonia	1
MESH:C000606551	Remdesivir	MESH:C000657245	withCOVID-19	1
MESH:C000606551	remdesivir	MESH:C000657245	COVID pneumonia	1
MESH:C000606551	remdesivir	MESH:C000657245	COVID-19 PneumoniaScope	1
MESH:C000606551	remdesivir	MESH:C000657245	Coronavirus infectious disease-2019	1
MESH:C000606551	remdesivir	MESH:C000657245	Covid-19 pneumonia	1
MESH:C000606551	remdesivir	MESH:C000657245	New Coronavirus Pneumonia	1
MESH:C000606551	remdesivir	MESH:C000657245	Novel Coronavirus Infection	1
MESH:C000606551	remdesivir	MESH:C000657245	Novel Coronavirus Infectious	1
MESH:C000606551	remdesivir	MESH:C000657245	Novel coronavirus disease	1
MESH:C000606551	remdesivir	MESH:C000657245	SARS-CoV infections	1
MESH:C000606551	remdesivir	MESH:C000657245	SARS-Cov-2 infections	1
MESH:C000606551	remdesivir	MESH:C000657245	coronavirus disease 19	1
MESH:C000606551	remdesivir	MESH:C000657245	coronavirus disease-19	1
MESH:C000606551	remdesivir	MESH:C000657245	coronavirus infectious disease-2019	1
MESH:C000606551	remdesivir	MESH:C000657245	favipiravir decreases SARS-CoV-2 viral infection	1
MESH:C000606551	remdesivir	MESH:C000657245	novel coronavirus 2019	1
MESH:C000606551	remdesivir	MESH:C000657245	novel coronavirus 2019 infection	1
MESH:C000606551	remdesivir	MESH:C000657245	novel coronavirus pneumonia	1
MESH:C000606551	remdesivir	MESH:C562378	congenital hepatic fibrosis	1
MESH:C000606551	GS-5734	MESH:D000071243	congenital Zika syndrome	1
MESH:C000606551	Remdesivir	MESH:D000071243	zika virus infection	1
MESH:C000606551	remdesivir	MESH:D001749	DCD Bladder cancer Fever	1
MESH:C000606551	remdesivir	MESH:D001991	Bronchitis	1
MESH:C000606551	Remdesivir	MESH:D003550	cystic fibrosis	1
MESH:C000606551	Remdesivir	MESH:D003967	Diarrhea	1
MESH:C000606551	remdesivir	MESH:D003967	diarrhea Fever	1
MESH:C000606551	remdesivir	MESH:D004417	shortness of breath Fever	1
MESH:C000606551	remdesivir	MESH:D004421	coronavirus symptoms	1
MESH:C000606551	GS-5734	MESH:D005334	fever	1
MESH:C000606551	Remdesivir	MESH:D005334	Tocilizumab reduced fever	1
MESH:C000606551	Remdesivir	MESH:D005334	fever virus infection	1
MESH:C000606551	remdesivir	MESH:D005334	CA Fever	1
MESH:C000606551	remdesivir	MESH:D005334	DCD HTN Fever	1
MESH:C000606551	remdesivir	MESH:D005334	F  HTN Fever	1
MESH:C000606551	remdesivir	MESH:D005334	NB Fever	1
MESH:C000606551	remdesivir	MESH:D005334	high fever	1
MESH:C000606551	remdesivir	MESH:D006526	Ebola Hepatitis C	1
MESH:C000606551	GS-5734	MESH:D007022	fever reduction	1
MESH:C000606551	Remdesivir	MESH:D007022	DiarrheaHyperkalemiaItchingJaundiceLow blood plateletsLiver disorder GIT	1
MESH:C000606551	Remdesivir	MESH:D007037	hypothyroidism pneumonia	1
MESH:C000606551	RDV	MESH:D011014	pneumonia	1
MESH:C000606551	remdesivir	MESH:D011014	lower lobe pneumonia	1
MESH:C000606551	remdesivir	MESH:D011472	Prostate CA Fever	1
MESH:C000606551	RDV	MESH:D011658	Pulmonary Fibrosis	1
MESH:C000606551	RDV	MESH:D012128	coronavirus  ARDS acute respiratory distress syndrome	1
MESH:C000606551	Remdesivir	MESH:D012128	coronavirus  ARDS acute respiratory distress syndrome	1
MESH:C000606551	RDV	MESH:D018352	Coronavirus Infection Pneumonia	1
MESH:C000606551	Remdesivir	MESH:D018352	SARS coronavirus infection	1
MESH:C000606551	Remdesivir	MESH:D018352	coronavirus disease	1
MESH:C000606551	remdesivir	MESH:D018352	SARS coronavirus infection	1
MESH:C000606551	remdesivir	MESH:D018352	deadly coronavirus diseases	1
MESH:C000606551	GS-5734	MESH:D019142	Ebola virus disease	1
MESH:C000606551	GS-5734	MESH:D019142	Ebola virus infection	1
MESH:C000606551	GS-5734	MESH:D019142	Ebola virus infections	1
MESH:C000606551	Remdesivir	MESH:D019142	Ebola meningoencephalitis	1
MESH:C000606551	Remdesivir	MESH:D019142	Ebola virus infections	1
MESH:C000606551	remdesivir	MESH:D019142	Ebola infections	1
MESH:C000606551	remdesivir	MESH:D029424	COPD Fever	1
MESH:C000606551	GS-5734	MESH:D045169	SARS	1
MESH:C000606551	RDV	MESH:D045169	Severe Coronavirus Disease	1
MESH:C000606551	RDV	MESH:D045169	Severe Pneumonia	1
MESH:C000606551	remdesivir	MESH:D045169	SARS-infected	1
MESH:C000606551	remdesivir	MESH:D051271	Principal symptoms Fever	1
MESH:C000606551	remdesivir	MESH:D054990	idiopathic pulmonary fibrosis	1
MESH:C000606551	remdesivir	MESH:D055728	myelofibrosis	1
MESH:C000606551	remdesivir	OMIM:616831	LLS Fever	1
MESH:C000607739	darolutamide	MESH:C000657245	COVID-19	1
MESH:C000607749	Cryptospirolepine	MESH:C000657245	novel coronavirus disease	1
MESH:C000607749	Cryptospirolepine	MESH:D018352	coronavirus infection	1
MESH:C000607776	ozanimod	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C000607776	ozanimod	MESH:D001991	bronchitis and pneumonia	1
MESH:C000608208	emicizumab	MESH:C000657245	COVID-19	1
MESH:C000612649	MLN-3897	MESH:C000657245	SARS CoV-2 infection	1
MESH:C000613593	durvalumab	MESH:C000657245	COVID-19	1
MESH:C000613593	durvalumab	MESH:C000657245	COVID-19 pneumonia	1
MESH:C000613732	upadacitinib	MESH:D011014	pneumonia	1
MESH:C000614139	crizanlizumab	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C000615150	radium223	MESH:C000657245	COVID-19	1
MESH:C000615519	technetium-99	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C000619503	Voxilaprevir	MESH:C000657245	COVID-19	1
MESH:C000624713	namilumab	MESH:C000657245	SARS-CoV infection	1
MESH:C000625192	anlotinib	MESH:C000657245	COVID-19	1
MESH:C000625213	tezacaftor	MESH:D003550	cystic fibrosis	1
MESH:C000627770	FOLFIRINOX	MESH:C000657245	COVID-19	1
MESH:C000627770	FOLFIRINOX	MESH:D005334	fever	1
MESH:C000627812	rozanolixizumab	MESH:C000657245	COVID-19	1
MESH:C000628402	Baloxavir Marboxil	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C000628402	Baloxavir marboxil	MESH:C000657245	COVID-19	1
MESH:C000628402	Baloxavir marboxil	MESH:D005334	fever	1
MESH:C000628402	baloxavir	MESH:D011014	pneumonia	1
MESH:C000628402	baloxavir marboxil	MESH:D011014	pneumonia	1
MESH:C000629074	elexacaftor	MESH:D003550	cystic fibrosis	1
MESH:C001215	ferrite	MESH:D005334	fever	1
MESH:C001654	hyperforin	MESH:C000657245	COVID-19	1
MESH:C001654	Hyperforin	MESH:D005355	lung fibrosis	1
MESH:C001920	"4-aminoquinoline"	MESH:C000657245	Coronavirus disease-19	1
MESH:C001920	"4-aminoquinolines"	MESH:C000657245	SARS CoV infection	1
MESH:C001920	"4-aminoquinoline"	MESH:D018352	coronavirus or calicivrus infections	1
MESH:C002037	DMB	MESH:C000657245	SARS CoV-2 infection	1
MESH:C002218	"1-pyrenebutyric acid"	MESH:C000657245	COVID-19	1
MESH:C002630	alpha,beta-methylene ATP	MESH:D018352	coronavirus infections	1
MESH:C002669	Parthenolide	MESH:C000657245	COVID-19	1
MESH:C002854	FLT	MESH:C000657245	COVID-19	1
MESH:C002854	alovudine	MESH:C000657245	COVID-19	1
MESH:C003043	paraformaldehyde	MESH:C000657245	COVID-19	1
MESH:C003383	tembetarine	MESH:C000657245	Novel coronavirus infection	1
MESH:C003402	tetrahydrobiopterin	MESH:C000657245	COVID-19	1
MESH:C003466	thymoquinone	MESH:D011014	pneumonia	1
MESH:C003915	Berenil	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C003915	diminazene aceturate	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C003915	Diminazene aceturate	MESH:D005355	fibrosis	1
MESH:C003915	diminazene aceturate	MESH:D005355	biliary fibrosis	1
MESH:C004550	MES	MESH:C000657245	SARS-nCoV-2	1
MESH:C004550	MES	MESH:D005334	fever	1
MESH:C004550	MES	MESH:D018455	SARS-CoV S protein	1
MESH:C004704	cyclobenzaprine	MESH:C000657245	COVID-19	1
MESH:C004998	Fc	MESH:C000657245	COVID-19	1
MESH:C004998	ferrocene	MESH:C000657245	COVID-19	1
MESH:C005273	naringenin	MESH:D005334	fever	1
MESH:C005273	naringenin	MESH:D011658	pulmonary fibrosis	1
MESH:C005438	phosphoramide	MESH:C000657245	COVID-19	1
MESH:C005460	Uranyl acetate	MESH:C000657245	COVID-19	1
MESH:C005692	triphosphate	MESH:C000657245	"2019-nCoV pneumonia"	1
MESH:C005692	triphosphate	MESH:C000657245	new coronavirus pneumonia	1
MESH:C005692	triphosphate	MESH:D019142	Ebola meningoencephalitis	1
MESH:C005948	Astaxanthin	MESH:C000657245	COVID-19-infected	1
MESH:C005948	Astaxanthin	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C005948	Astaxanthin	MESH:D011658	pulmonary fibrosis	1
MESH:C005958	PEA	MESH:C000657245	Covid-19	1
MESH:C005958	PEA	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C005958	palmitoylethanolamide	MESH:C000657245	Covid-19	1
MESH:C005958	palmitoylethanolamide	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C005958	PEA	MESH:D005355	fibrosis	1
MESH:C005958	palmitoylethanolamide	MESH:D005355	fibrosis	1
MESH:C005975	hydroxytyrosol	MESH:D011014	pneumonia	1
MESH:C006389	NAS	MESH:C000657245	covid-19	1
MESH:C006634	Arteannuin B	MESH:C000657245	SARS-CoV-2 Infection	1
MESH:C006634	Arteannuin B	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C006923	carvone	MESH:D005334	fever	1
MESH:C006947	CEP	MESH:C000657245	COVID-19	1
MESH:C006947	cepharanthine	MESH:C000657245	COVID-19	1
MESH:C006947	CEP	MESH:D018352	coronavirus infection	1
MESH:C007076	citral	MESH:D005334	fever	1
MESH:C007078	Citronellol	MESH:C000657245	coronavirus disease-2019	1
MESH:C007078	citronellol	MESH:C000657245	CoV-2 pneumonia	1
MESH:C007078	citronellol	MESH:C000657245	coronavirus disease-2019	1
MESH:C007084	clindamycin phosphate	MESH:C000657245	COVID-19	1
MESH:C007084	clindamycin phosphate	MESH:D011014	pneumonia	1
MESH:C007278	desethylchloroquine	MESH:D003967	diarrhea	1
MESH:C007278	desethylchloroquine	MESH:D011014	pneumonia	1
MESH:C007293	DAPI	MESH:C000657245	COVID-19	1
MESH:C007293	DAPI	MESH:D005355	fibrosis	1
MESH:C007792	DDS	MESH:C000657245	COVID-19	1
MESH:C007836	geraniol	MESH:C000657245	CoV-2 pneumonia	1
MESH:C007836	geraniol	MESH:C000657245	coronavirus disease-2019	1
MESH:C007997	"25-hydroxycholesterol"	MESH:D011014	pneumonia	1
MESH:C008088	Alfacalcidol	MESH:D005334	fever	1
MESH:C008189	palatinose	MESH:D018352	coronavirus infection	1
MESH:C008352	meprednisone	MESH:C000657245	COVID-19	1
MESH:C008352	Meprednisone	MESH:D003967	Diarrhea Diarrhea Sore throat None Cough Fever	1
MESH:C008352	Meprednisone	MESH:D005334	Fever Fever Fever	1
MESH:C008619	NB	MESH:C000657245	COVID-19	1
MESH:C008619	nile blue	MESH:C000657245	COVID-19	1
MESH:C009042	pristane	MESH:C000657245	COVID-19	1
MESH:C009042	pristane	MESH:D018352	coronavirus infections	1
MESH:C009172	salidroside	MESH:D003967	diarrhea	1
MESH:C009172	salidroside	MESH:D045169	SARS	1
MESH:C009684	Withaferin A	MESH:C000657245	SARS-CoV-2 infections	1
MESH:C009684	Withaferin A	MESH:D005355	fibrosis	1
MESH:C009684	Withaferin A	MESH:D011014	pneumonia	1
MESH:C010327	salinomycin	MESH:C000657245	COVID-19	1
MESH:C010349	TET	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C010737	beta-D-N4-Hydroxycytidine	MESH:C000657245	COVID-19	1
MESH:C010737	beta-D-N4-hydroxycytidine	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C010882	Avagard	MESH:C000657245	COVID-19	1
MESH:C010882	chlorhexidine gluconate	MESH:C000657245	COVID-19	1
MESH:C011670	aurantiamide acetate	MESH:D011014	Pneumonia	1
MESH:C012843	cinnamaldehyde	MESH:D011014	pneumonia	1
MESH:C012990	GM	MESH:C000657245	COVID-19 pneumonia	1
MESH:C012990	GM	MESH:C000657245	SARS-CoV-2 infections	1
MESH:C012990	Galactomannan	MESH:C000657245	COVID-19	1
MESH:C012990	Galactomannan	MESH:C000657245	COVID-19 pneumonia	1
MESH:C012990	galactomannan	MESH:C000657245	SARS-CoV-2 infections	1
MESH:C012990	galactomannan	MESH:C000657245	coronavirus disease-19	1
MESH:C012990	GM	MESH:D005334	fever	1
MESH:C012990	Galactomannan	MESH:D005334	fever	1
MESH:C012990	GM	MESH:D011014	necrotizing pneumonia	1
MESH:C012990	GM	MESH:D011014	pneumonia	1
MESH:C012990	Galactomannan	MESH:D011014	pneumonia	1
MESH:C012990	galactomannans	MESH:D011014	pneumonia	1
MESH:C012990	GM	MESH:D045169	SARS	1
MESH:C012990	galactomannan	MESH:D045169	SARS	1
MESH:C014215	tetrahydropalmatine	MESH:C000657245	Novel coronavirus infection	1
MESH:C014607	hypothiocyanite	MESH:D003550	cystic fibrosis	1
MESH:C014843	tetrahydroisoquinoline	MESH:C000657245	COVID-19	1
MESH:C014843	tetrahydroisoquinoline	MESH:C000657245	SARS-CoV-2 viral infection	1
MESH:C015330	Lycorine	MESH:C000657245	COVID-19	1
MESH:C015330	Lycorine	MESH:C000657245	SARS-CoV-2 viral infection	1
MESH:C016136	TPP	MESH:C000657245	COVID-19	1
MESH:C016391	DHPA	MESH:C000657245	COVID-19	1
MESH:C016391	dhpa	MESH:C000657245	COVID-19	1
MESH:C016892	AN69	MESH:C000657245	COVID-19	1
MESH:C017460	Laurencin	MESH:C000657245	COVID-19	1
MESH:C017485	melibionic acid	MESH:D018352	coronavirus infection	1
MESH:C017616	phenolic acids	MESH:C000657245	COVID-19	1
MESH:C017616	phenolic acids	MESH:D005334	fever	1
MESH:C017662	polysulfone	MESH:C000657245	COVID-19	1
MESH:C017807	Hoechst 33342	MESH:C000657245	SARS-CoV-2 infected	1
MESH:C018279	sodium phosphate	MESH:D005334	fever	1
MESH:C018584	linalool	MESH:C000657245	CoV-2 pneumonia	1
MESH:C019264	avermectin	MESH:C000657245	Coronavirus Disease 2019	1
MESH:C019264	avermectins	MESH:C000657245	Coronavirus Disease 2019	1
MESH:C019476	methylcobalamin	MESH:C000657245	COVID-19	1
MESH:C020243	calcium phosphate	MESH:C000657245	SARS-CoV infection	1
MESH:C020243	calcium phosphate	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C020357	His-Leu	MESH:D005355	fibrosis	1
MESH:C020731	carbetocin	MESH:D003967	diarrhea	1
MESH:C020731	carbetocin	MESH:D011014	pneumonia	1
MESH:C020845	P2	MESH:D018352	coronavirus infection	1
MESH:C021304	hyperin	MESH:D003967	diarrhea	1
MESH:C021304	hyperin	MESH:D045169	SARS	1
MESH:C021758	TMB	MESH:C000657245	COVID-19	1
MESH:C021758	Tetramethylbenzidine	MESH:C000657245	COVID-19	1
MESH:C022616	"3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide"	MESH:D001991	bronchitis virus	1
MESH:C022777	bufalin	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C023676	CQ	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C023676	CQ phosphate	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C023676	Chloroquine Phosphate	MESH:C000657245	covid-19	1
MESH:C023676	Chloroquine phosphate	MESH:C000657245	coronavirus disease-19	1
MESH:C023676	Chloroquine phosphate	MESH:C000657245	coronavirus diseases 2019	1
MESH:C023676	Chloroquine phosphate	MESH:C000657245	new coronavirus pneumonia	1
MESH:C023676	chloroquine diphosphate	MESH:C000657245	COVID-19 infection	1
MESH:C023676	chloroquine diphosphate	MESH:C000657245	CloroCovid-19	1
MESH:C023676	chloroquine diphosphate	MESH:C000657245	Covid-19	1
MESH:C023676	chloroquine diphosphate	MESH:C000657245	coronavirus disease 2019	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	"2019 Coronavirus Disease"	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	"2019 coronavirus disease"	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	COVID-19 broke	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	COVID-19 infection	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	Novel Coronavirus Pneumonia	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	SARS-CoV-2-infected	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	coronavirus diseases 2019	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	covid-19	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	new coronavirus pneumonia	1
MESH:C023676	chloroquine phosphate	MESH:C000657245	novel coronavirus disease	1
MESH:C023676	chloroquine-phosphate	MESH:C000657245	COVID-19	1
MESH:C023676	chloroquine-phosphate	MESH:C000657245	covid-19	1
MESH:C023676	chloroquine phosphate	MESH:D005334	Fevers	1
MESH:C023676	chloroquine phosphate	MESH:D005355	fibrosis	1
MESH:C023676	chloroquine phosphate	MESH:D011014	bilateral pneumonia	1
MESH:C023676	Chloroquine phosphate	MESH:D018352	Coronavirus Pneumonia	1
MESH:C023676	chloroquine phosphate	MESH:D018352	Coronavirus Pneumonia	1
MESH:C023676	chloroquine phosphate	MESH:D018352	coronavirus disease	1
MESH:C023676	chloroquine phosphate	MESH:D018352	coronavirus pneumonia	1
MESH:C023676	chloroquine phosphate	MESH:D045169	SARS	1
MESH:C023754	tizanidine	MESH:C000657245	COVID-19	1
MESH:C023754	Tizanidine	MESH:D005355	Fibrosis	1
MESH:C023792	gamma-CD	MESH:D006480	hemorrhagic fever virus infections	1
MESH:C024352	fludarabine	MESH:D011014	pneumonia	1
MESH:C024353	Resiniferatoxin	MESH:C000657245	COVID-19	1
MESH:C024376	NAADP	MESH:C000657245	COVID-19	1
MESH:C024376	nicotinic acid adenine dinucleotide phosphate	MESH:C000657245	COVID-19	1
MESH:C025109	chlorine dioxide	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C025152	aminoquinolone	MESH:C000657245	COVID-19	1
MESH:C025473	beta-sitosterol	MESH:C000657245	Novel coronavirus infection	1
MESH:C025473	beta-sitosterol	MESH:D011658	pulmonary fibrosis	1
MESH:C025676	"9-O-acetyl SA"	MESH:C000657245	COVID-19	1
MESH:C025676	"9-O-acetyl SA"	MESH:C000657245	coronavirus disease 2019	1
MESH:C025759	saikosaponin B	MESH:C000657245	COVID-19	1
MESH:C025953	Da	MESH:C000657245	COVID-19	1
MESH:C026209	oltipraz	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C026564	stearoyl lysophosphatidylcholine	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C026564	stearoyl lysophosphatidylcholine	MESH:D005334	fever	1
MESH:C027185	Indirubin	MESH:C000657245	COVID-19	1
MESH:C029449	polyene phosphatidyl choline	MESH:C000657245	COVID-19	1
MESH:C029943	Koh	MESH:C000657245	COVID-19	1
MESH:C030374	indole	MESH:C000657245	COVID-19	1
MESH:C031215	beta-cyclodextrin	MESH:C000657245	COVID-19	1
MESH:C031327	Artemisinin	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C031327	artemisinin	MESH:D005334	fever	1
MESH:C031375	Pepstatin A	MESH:C000657245	COVID-19	1
MESH:C031942	Argatroban	MESH:C000657245	coronavirus disease 2019	1
MESH:C031942	argatroban	MESH:C000657245	(coronavirus disease-2019) infection	1
MESH:C031942	argatroban	MESH:D003967	diarrhea	1
MESH:C031967	rasagiline	MESH:C000657245	COVID-19	1
MESH:C032228	Isoiguesterin	MESH:C000657245	novel coronavirus disease	1
MESH:C032228	Isoiguesterin	MESH:D018352	coronavirus infection	1
MESH:C032855	"6-amidino-2-naphthyl p guanidinobenzoate dimethanesulfonate"	MESH:C000657245	COVID-19	1
MESH:C032855	Nafamostat	MESH:C000657245	COVID-19 pneumonia	1
MESH:C032855	Nafamostat	MESH:C000657245	SARS-CoV infections	1
MESH:C032855	Nafamostat	MESH:C000657245	coronavirus disease 2019	1
MESH:C032855	Nafamostat mesylate	MESH:C000657245	SARS-CoV infections	1
MESH:C032855	Nafamostat mesylate	MESH:C000657245	SARS-CoV-1 infection	1
MESH:C032855	nafamostat	MESH:C000657245	SARS-CoV infected	1
MESH:C032855	nafamostat	MESH:C000657245	SARS-CoV-1 infection	1
MESH:C032855	Nafamostat mesylate	MESH:D015472	acute eosinophilic pneumonia	1
MESH:C032855	nafamostat	MESH:D016920	bacterial pneumonia	1
MESH:C032855	Nafamostat mesylate	MESH:D018352	coronavirus disease	1
MESH:C032855	Nafamostat Mesilate	MESH:D019142	ebola virus disease	1
MESH:C032855	nafamostat	MESH:D019142	Ebola virus infection	1
MESH:C033158	sulfuric acid	MESH:C000657245	COVID-19	1
MESH:C033616	PLA	MESH:C000657245	COVID-19	1
MESH:C034532	Camostat mesylate	MESH:C000657245	Covid-19	1
MESH:C034532	Camostat mesylate	MESH:C000657245	SARS-CoV infected	1
MESH:C034532	camostat mesylate	MESH:C000657245	SARS-CoV infections	1
MESH:C034532	camostat mesylate	MESH:C000657245	SARS-CoV-1 infection	1
MESH:C034532	camostat mesylate	MESH:C000657245	coronavirus disease 2019	1
MESH:C034532	Camostat mesylate	MESH:D011014	pneumonia	1
MESH:C034532	camostat mesylate	MESH:D015472	acute eosinophilic pneumonia	1
MESH:C034730	B12	MESH:C000657245	COVID-19	1
MESH:C034912	oxyresveratrol	MESH:D005334	fever	1
MESH:C035444	ampicillin-sulbactam	MESH:D011014	pneumonia	1
MESH:C035838	danaparoid	MESH:C000657245	COVID-19	1
MESH:C036116	N-DEA	MESH:D011658	pulmonary fibrosis	1
MESH:C036116	N-DEA	MESH:D011658	pulmonary interstitial fibrosis	1
MESH:C037219	quinoline	MESH:C000657245	SARS-CoV infection	1
MESH:C037219	quinoline	MESH:C000657245	SARS-CoV-2 disease	1
MESH:C037219	quinoline	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C037219	quinoline	MESH:D005334	fever	1
MESH:C037219	quinoline	MESH:D011014	pneumonia	1
MESH:C038044	Baicalin	MESH:C000657245	COVID-19	1
MESH:C038044	Baicalin	MESH:C000657245	COVID-19 pneumonia	1
MESH:C038044	baicalin	MESH:C000657245	COVID-19 pneumonia	1
MESH:C038044	baicalin	MESH:C000657245	Novel Coronavirus Pneumonia	1
MESH:C038044	baicalin	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C038044	Baicalin	MESH:D011014	pneumonia	1
MESH:C038806	dihydropyridine	MESH:C000657245	Coronavirus Disease 2019	1
MESH:C038806	dihydropyridine	MESH:D011014	pneumonia	1
MESH:C039060	artenimol	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C040015	Myricetin	MESH:C000657245	COVID-19	1
MESH:C040048	caffeic acid	MESH:D011014	pneumonia	1
MESH:C040048	caffeic acid	MESH:D018352	coronavirus infection	1
MESH:C040527	lipoxin A4	MESH:C000657245	COVID-19 pneumonia	1
MESH:C040527	lipoxin A4	MESH:D011125	coli pneumonia	1
MESH:C040929	Bafilomycin A1	MESH:C000657245	COVID-19	1
MESH:C040929	bafilomycin A1	MESH:C000657245	COVID-19	1
MESH:C041112	Fabs	MESH:C000657245	SARS-CoV-2-infected	1
MESH:C041524	alum	MESH:D011014	pneumonia	1
MESH:C041691	nao	MESH:C000657245	Covid-19	1
MESH:C041747	Nitazoxanide	MESH:C000657245	SARS-COV-2 infection	1
MESH:C041747	nitazoxanide	MESH:D011014	pneumonia	1
MESH:C041747	nitazoxanide	MESH:D019142	Ebola virus infection	1
MESH:C041943	GITC	MESH:C000657245	COVID-19	1
MESH:C041943	GITC	MESH:C000657245	SARS-CoV-2-infected	1
MESH:C044946	Benazepril	MESH:D009103	pneumonia   Multiple sclerosis	1
MESH:C044946	Benazepril	OMIM:614327	HF predisposition  Pneumonia	1
MESH:C045167	Laurel oil	MESH:D011014	pneumonia	1
MESH:C046522	ethyl pyruvate	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C046522	ethyl pyruvate	MESH:D005334	fever	1
MESH:C047224	Sarafloxacin	MESH:C000657245	COVID-19 pneumonia	1
MESH:C047225	difloxacin	MESH:C000657245	COVID-19	1
MESH:C047368	isorhamnetin	MESH:C000657245	COVID-19	1
MESH:C049283	Desethylhydroxychloroquine	MESH:C000657245	COVID-19	1
MESH:C049412	sweroside	MESH:D003967	diarrhea	1
MESH:C049412	sweroside	MESH:D045169	SARS	1
MESH:C050699	barnidipine	MESH:C000657245	COVID-19	1
MESH:C050699	barnidipine	MESH:D005334	fever	1
MESH:C052659	gambogic acid	MESH:D011658	pulmonary fibrosis	1
MESH:C053539	Penciclovir	MESH:C000657245	COVID-19 pneumonia	1
MESH:C053539	Penciclovir	MESH:C000657245	Covid-19	1
MESH:C053539	penciclovir	MESH:C000657245	COVID-19 pneumonia	1
MESH:C053539	penciclovir	MESH:D019142	Ebola virus infection	1
MESH:C053541	bicalutamide	MESH:C000657245	COVID-19	1
MESH:C054122	Ala-Gln	MESH:D018352	coronavirus infection	1
MESH:C054122	alanyl-glutamine	MESH:D018352	coronavirus infection	1
MESH:C054125	asarinin	MESH:C000657245	COVID-19	1
MESH:C054337	tussilagone	MESH:C000657245	COVID-19	1
MESH:C054971	AATS	MESH:C000657245	COVID-19	1
MESH:C055141	arteether	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C055494	caffeic acid phenethyl ester	MESH:D011014	pneumonia	1
MESH:C055494	caffeic acid phenethyl ester	MESH:D018352	coronavirus infection	1
MESH:C055525	PtdIns3P	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C056081	sodium methallylsulfonate	MESH:C000657245	COVID-19	1
MESH:C056507	gemcitabine	MESH:D005334	fever	1
MESH:C056708	Technegas	MESH:C000657245	COVID-19	1
MESH:C056708	Technegas	MESH:D001991	bronchitis	1
MESH:C058048	Miramistin	MESH:C000657245	COVID-19	1
MESH:C058049	forsythoside A	MESH:D003967	diarrhea	1
MESH:C058049	forsythoside A	MESH:D045169	SARS	1
MESH:C059539	Rydapt	MESH:D055728	myelofibrosis	1
MESH:C059539	midostaurin	MESH:D055728	myelofibrosis	1
MESH:C060154	ade	MESH:C000657245	COVID-19	1
MESH:C060506	Sphingosine-1-phosphate	MESH:C000657245	COVID-19	1
MESH:C060540	PHMG	MESH:C000657245	COVID-19	1
MESH:C060540	polyhexamethylene guanidine hydrochloride	MESH:C000657245	COVID-19	1
MESH:C062768	artelinic acid	MESH:C000657245	SARS-CoV-2 infection	1
MESH:C062843	carboprost tromethamine	MESH:D011014	pneumonia	1
MESH:C063449	Zileuton	MESH:C000657245	SARS-CoV-2 infected alveolus	1
MESH:C063449	Zileuton	MESH:C000657245	coronavirus disease 2019	1
MESH:C063449	zileuton	MESH:C000657245	SARS-CoV-2 infected alveolus	1
MESH:C063533	dofetilide	MESH:C000657245	COVID-19	1
MESH:C065257	biapenem	MESH:C000657245	SARS-Cov infection	1
MESH:C065257	biapenem	MESH:D005334	fever	1
MESH:C065257	biapenem	MESH:D018352	MERS coronavirus infection	1
