?pmc_id0	?text0	?pmc_id1	?text1	?count
"1385"	CREB	MESH:C000657245	SARS-CoV infection	1
"1385"	CREB	MESH:C000657245	SARS-CoV-2 infected	1
"13857"	EPOR	MESH:C000657245	COVID-19	1
"1392"	corticotrophin-releasing hormone	MESH:C000657245	COVID-19	1
"1392"	CRH	MESH:D011014	pneumonia	1
"1392"	corticotropin releasing hormone	MESH:D011014	pneumonia	1
"1394"	CRHR1	MESH:C000657245	SARS-CoV-2 infection	1
"1396"	CRP 1	MESH:D003967	Diarrhea	1
"1396"	CRP > 1	MESH:D005334	Fever	1
"1397"	CRP 2	MESH:D003967	Diarrhea	1
"139818"	ACG	MESH:C000657245	COVID-19	1
"13982"	estrogen receptor	MESH:C000657245	COVID-19	1
"13982"	estrogen receptor	MESH:C000657245	SARS-CoV-infected	1
"13982"	estrogen receptor	MESH:C000657245	coronavirus disease 2019	1
"1401"	CRP	-	COVID-19, coronavirus disease 2019	1
"1401"	C Reactive protein	MESH:C000657245	Covid-19	1
"1401"	C reactive protein	MESH:C000657245	COVID-19 acute infection	1
"1401"	C reactive protein	MESH:C000657245	COVID-19 pneumonia	1
"1401"	C reactive protein	MESH:C000657245	Covid-19 pulmonary complications	1
"1401"	C reactive protein	MESH:C000657245	SARS-CoV infection	1
"1401"	C reactive protein	MESH:C000657245	SARS-CoV-2 disease	1
"1401"	C reactive protein	MESH:C000657245	SARS-CoV-2 infection	1
"1401"	C reactive protein	MESH:C000657245	SARS-CoV-2 infections	1
"1401"	C reactive protein	MESH:C000657245	coronavirus disease 2019	1
"1401"	C-Reactive Protein	MESH:C000657245	Covid-19	1
"1401"	C-Reactive Protein	MESH:C000657245	SARS-CoV-2 infection	1
"1401"	C-Reactive protein	MESH:C000657245	COVID-19	1
"1401"	C-creative protein	MESH:C000657245	COVID-19 pneumonia	1
"1401"	C-reactive Protein	MESH:C000657245	"2019 Novel Coronavirus Disease"	1
"1401"	C-reactive Protein	MESH:C000657245	COVID-19	1
"1401"	C-reactive protein	MESH:C000657245	COVID-19 Pneumonia	1
"1401"	C-reactive protein	MESH:C000657245	COVId-19	1
"1401"	C-reactive protein	MESH:C000657245	Covid-19 pneumonia	1
"1401"	C-reactive protein	MESH:C000657245	Diarrhea  19	1
"1401"	C-reactive protein	MESH:C000657245	New coronavirus pneumonia	1
"1401"	C-reactive protein	MESH:C000657245	Novel Coronavirus Pneumonia	1
"1401"	C-reactive protein	MESH:C000657245	Novel Coronavirus-Infected Pneumonia	1
"1401"	C-reactive protein	MESH:C000657245	Pneumonia 19	1
"1401"	C-reactive protein	MESH:C000657245	SARS-CoV-2 infected critically ill	1
"1401"	C-reactive protein	MESH:C000657245	SARS-CoV-2 pneumonia	1
"1401"	C-reactive protein	MESH:C000657245	SARS-CoV-2 pulmonary infection	1
"1401"	C-reactive protein	MESH:C000657245	SARS-CoV-2-infection	1
"1401"	C-reactive protein	MESH:C000657245	SARS-Cov infection	1
"1401"	C-reactive protein	MESH:C000657245	SARS-Cov-2	1
"1401"	C-reactive protein	MESH:C000657245	coronavirus disease-19	1
"1401"	C-reactive protein	MESH:C000657245	novel coronavirus disease	1
"1401"	CRP	MESH:C000657245	Beobachtungszeitraum aufgrund der COVID-19	1
"1401"	CRP	MESH:C000657245	COVID-19 Inflammation	1
"1401"	CRP	MESH:C000657245	Coronavirus Disease 2019	1
"1401"	CRP	MESH:C000657245	Covid-19 coagulopathy	1
"1401"	CRP	MESH:C000657245	Diarrhea   19	1
"1401"	CRP	MESH:C000657245	Diarrhea  19	1
"1401"	CRP	MESH:C000657245	Novel Coronavirus Pneumonia	1
"1401"	CRP	MESH:C000657245	Novel Coronavirus-Infected Pneumonia	1
"1401"	CRP	MESH:C000657245	SARS-CoV-2 infected	1
"1401"	CRP	MESH:C000657245	SARS-CoV-2 infected critically ill	1
"1401"	CRP	MESH:C000657245	SARS-CoV-2-infection	1
"1401"	CRP	MESH:C000657245	SARS-CoV-infected	1
"1401"	CRP	MESH:C000657245	SARS-Cov infection	1
"1401"	CRP	MESH:C000657245	SARS-Cov-2	1
"1401"	CRP	MESH:C000657245	Typische Kennzeichen einer COVID-19	1
"1401"	CRP	MESH:C000657245	coronavirus (2019-nCoV) infection	1
"1401"	CRP	MESH:C000657245	coronavirus disease-19	1
"1401"	CRP	MESH:C000657245	hypoxic COVID-19	1
"1401"	CRP	MESH:C000657245	novel coronavirus pneumonia	1
"1401"	CRP and LDH	MESH:C000657245	COVID-19	1
"1401"	CRP and LDH	MESH:C000657245	SARS-CoV-2-infected	1
"1401"	CrP	MESH:C000657245	SARS-CoV-2-infected	1
"1401"	c-reactive protein	MESH:C000657245	COVID-19 pneumonia	1
"1401"	c-reactive protein	MESH:C000657245	SARS-CoV-2 infections	1
"1401"	c-reactive protein	MESH:C000657245	coronavirus disease 2019	1
"1401"	c-reactiveprotein	MESH:C000657245	COVID-19	1
"1401"	troponin, C-reactive protein	MESH:C000657245	COVID-19	1
"1401"	CRP	MESH:D001749	DCD Bladder cancer Fever	1
"1401"	C-reactive protein	MESH:D001991	bronchitis	1
"1401"	CRP	MESH:D001991	Chronic bronchitis	1
"1401"	CRP	MESH:D001991	chronic bronchitis	1
"1401"	CRP	MESH:D001991	oder Bronchitis	1
"1401"	C-reactive protein	MESH:D003371	pneumonia Pneumonia Cough	1
"1401"	CRP	MESH:D003371	Allergic cough Fever	1
"1401"	CRP	MESH:D003371	Fever Cough	1
"1401"	CRP	MESH:D003371	cough Fever	1
"1401"	CRP	MESH:D003371	dry cough Fever	1
"1401"	C-Reactive Protein	MESH:D003550	cystic fibrosis	1
"1401"	C-reactive protein	MESH:D003643	coronavirus deaths	1
"1401"	C-reactive protein	MESH:D003715	Dengue fever	1
"1401"	C-reactive protein	MESH:D003715	dengue fever	1
"1401"	C Reactive Protein	MESH:D003967	Diarrhea	1
"1401"	CRP	MESH:D003967	non-diarrhea	1
"1401"	C Reactive Protein	MESH:D005334	Fever	1
"1401"	C Reactive protein	MESH:D005334	fever	1
"1401"	C-Reactive Protein	MESH:D005334	Fever	1
"1401"	C-creative protein	MESH:D005334	fever	1
"1401"	C-reactive Protein	MESH:D005334	fever	1
"1401"	C-reactive protein	MESH:D005334	ARDS  Pneumonia Fever	1
"1401"	C-reactive protein	MESH:D005334	ARDS Fever Fever	1
"1401"	C-reactive protein	MESH:D005334	C fever	1
"1401"	C-reactive protein	MESH:D005334	High fever	1
"1401"	C-reactive protein	MESH:D005334	absorption fever	1
"1401"	C-reactive protein	MESH:D005334	conjunctivitis Fever	1
"1401"	C-reactive protein	MESH:D005334	decreased fever	1
"1401"	C-reactive protein	MESH:D005334	postoperative fever	1
"1401"	C-reactive protein	MESH:D005334	signs  Fever	1
"1401"	C-reactive protein	MESH:D005334	unremitting fever	1
"1401"	CPR	MESH:D005334	fever	1
"1401"	CRP	MESH:D005334	C fever	1
"1401"	CRP	MESH:D005334	CA Fever	1
"1401"	CRP	MESH:D005334	DCD HTN Fever	1
"1401"	CRP	MESH:D005334	F  HTN Fever	1
"1401"	CRP	MESH:D005334	Fever  High fever	1
"1401"	CRP	MESH:D005334	Fever 49	1
"1401"	CRP	MESH:D005334	Low fever	1
"1401"	CRP	MESH:D005334	NB Fever	1
"1401"	CRP	MESH:D005334	high fever	1
"1401"	CRP	MESH:D005334	illness Fever	1
"1401"	CRP	MESH:D005334	infection fever	1
"1401"	CRP and LDH	MESH:D005334	fever	1
"1401"	CRP	MESH:D005355	cardiac  fibrosis	1
"1401"	CRP	MESH:D007674	renal transplant Fever	1
"1401"	CRP	MESH:D007970	Obesity Fever Myalgia Leukopenia	1
"1401"	C-reactive protein	MESH:D009050	pneumoniaBilateral pneumoniaMultiple mottling	1
"1401"	CRP	MESH:D009395	interstitial pneumonia	1
"1401"	C-reactive protein	MESH:D010505	familial Mediterranean fever	1
"1401"	C-reactive protein	MESH:D010608	sore throat Pneumonia Hypoxia Mild ARDS Hyper-pyrexia shock	1
"1401"	CRP	MESH:D010608	sore throat Fever	1
"1401"	C Reactive Protein	MESH:D011014	Pneumonia	1
"1401"	C Reactive protein	MESH:D011014	Pneumonia	1
"1401"	C reactive protein	MESH:D011014	Pneumonia	1
"1401"	C-Reactive Protein	MESH:D011014	pneumonia	1
"1401"	C-reactive protein	MESH:D011014	dyspnoea and pneumonia	1
"1401"	C-reactive protein	MESH:D011014	neonatal pneumonia	1
"1401"	C-reactive protein	MESH:D011014	unilateral pneumonia	1
"1401"	CRP	MESH:D011014	L Streptococcus pneumonia	1
"1401"	CRP	MESH:D011014	Lower lobe pneumonia	1
"1401"	CRP	MESH:D011014	bilateral pneumonia	1
"1401"	CRP	MESH:D011014	lower lobe pneumonia	1
"1401"	CRP	MESH:D011014	neonatal pneumonia	1
"1401"	CRP	MESH:D011014	pneumonias	1
"1401"	CRP (mg/dL) 43 (15-81) - 29 (9-61	MESH:D011014	Pneumonia	1
"1401"	CRP	MESH:D011472	Prostate CA Fever	1
"1401"	CrP	MESH:D011658	pulmonary fibrosis	1
"1401"	C-reactive protein	MESH:D012213	acute rheumatic fever	1
"1401"	CRP	MESH:D012216	rheumatic pneumonia	1
"1401"	CRP	MESH:D015228	Hypertriglyceridemia Fever	1
"1401"	C reactive protein	MESH:D016920	bacterial pneumonia	1
"1401"	C-reactive protein	MESH:D018352	Coronavirus Disease	1
"1401"	C-reactive protein	MESH:D018352	MERS coronavirus infection	1
"1401"	C-reactive protein	MESH:D018352	beta-coronavirus infection	1
"1401"	C-reactive protein	MESH:D018352	coronavirus infections	1
"1401"	C-reactive protein	MESH:D018352	coronavirus substudy	1
"1401"	C-reactive protein	MESH:D018352	coronavirus-infected	1
"1401"	C-reactive protein	MESH:D018352	respiratory syndrome coronavirus 2	1
"1401"	CRP	MESH:D018352	MERS coronavirus infection	1
"1401"	CRP	MESH:D018352	coronavirus disease	1
"1401"	CRP	MESH:D018352	middle east respiratory syndrome coronavirus infection	1
"1401"	CRP	MESH:D018352	respiratory syndrome coronavirus 2	1
"1401"	CRP	MESH:D018410	bacterial pneumonia	1
"1401"	CRP	MESH:D018410	bacterial pneumonia mostly display high fever	1
"1401"	CRP	MESH:D029424	COPD Fever	1
"1401"	C-reactive protein	MESH:D045169	SARS infection	1
"1401"	c-reactive protein	MESH:D045169	SARS	1
"1401"	CRP	MESH:D045729	Mycoplasmal pneumonia	1
"1401"	C-reactive protein	MESH:D051271	Symptoms        Fever	1
"1401"	C-reactive protein	MESH:D051271	Symptoms     Fever	1
"1401"	C-reactive protein	MESH:D051271	Symptoms   Fever	1
"1401"	C-reactive protein	MESH:D051271	fever symptoms	1
"1401"	C-reactive protein	MESH:D051271	symptoms       Fever	1
"1401"	C-reactive protein	MESH:D051271	symptoms      Fever	1
"1401"	C-reactive protein	MESH:D051271	symptoms    Fever	1
"1401"	C-reactive protein	MESH:D051271	symptoms   Fever	1
"1401"	CRP	MESH:D051271	"001 Symptoms  Fever"	1
"1401"	CRP	MESH:D051271	Initial symptoms    Fever	1
"1401"	CRP	MESH:D051271	Symptoms         Fever	1
"1401"	CRP	MESH:D051271	symptoms         Fever	1
"1401"	C-reactive protein	MESH:D054990	idiopathic pulmonary fibrosis	1
"1401"	CRP	MESH:D054990	idiopathic pulmonary fibrosis	1
"1401"	C-reactive protein	MESH:D060085	pneumonia coinfection	1
"1401"	CRP	OMIM:616831	LLS Fever	1
"14066"	tissue factor	MESH:D011014	pneumonia	1
"140690"	Boris	MESH:C000657245	covid-19	1
"140807"	K72	MESH:C000657245	Covid-19	1
"14178"	KGF	MESH:C000657245	COVID-19	1
"14178"	KGF	MESH:D011014	lung injury/pneumonia	1
"14178"	KGF	MESH:D011014	pneumonia	1
"142"	PARP	MESH:C000657245	Covid-19	1
"142"	PARP	MESH:C000657245	SARS-CoV-2-infected	1
"142"	PARP	MESH:D003967	Diarrhea	1
"142"	PARP	MESH:D011658	pulmonary fibrosis	1
"142"	PARP	MESH:D018352	coronavirus infection	1
"1423"	p 1	MESH:C000657245	COVID-19 pneumonia	1
"1423"	p 1	MESH:D011014	pneumonia	1
"142980"	toll-like receptors 3	MESH:C000657245	SARS-CoV infection	1
"1432"	MAPK14	MESH:C000657245	Coronavirus Disease 2019	1
"1432"	P38 MAP kinase	MESH:C000657245	COVID-19	1
"1432"	p 38	MESH:C000657245	COVID-19	1
"1432"	p 38	MESH:C000657245	coronavirus disease 2019	1
"1432"	p38	MESH:C000657245	SARS-CoV infection	1
"1432"	p38 mitogen-activated protein kinase	MESH:C000657245	SARS-CoV-2 infection	1
"1432"	MAPK14	MESH:D011658	pulmonary fibrosis	1
"1433"	CSE	MESH:C000657245	Coronavirus Disease 2019	1
"14345"	SSEA-1	MESH:C000657245	COVID-19	1
"14345"	SSEA-1	MESH:C000657245	SARS-CoV-infected	1
"1435"	M-CSF	MESH:C000657245	COVID-19	1
"1435"	MCSF	MESH:C000657245	COVID-19 pneumonia	1
"1435"	MCSF	MESH:C000657245	SARS-CoV-2 infection	1
"1435"	macrophage colony-stimulating factor	MESH:C000657245	COVID-19 pneumonia	1
"1435"	MCSF	MESH:D011014	pneumonia	1
"143501"	Nov 1	MESH:C000657245	coronavirus disease 2019	1
"1436"	CSF1R	MESH:D011658	pulmonary fibrosis	1
"1437"	CSF	MESH:C000657245	SARS-CoV-2 infection	1
"1437"	GM-CSF	MESH:C000657245	COVID-19 Coronavirus disease	1
"1437"	GM-CSF	MESH:C000657245	COVID-19 hyper-inflammatory	1
"1437"	GM-CSF	MESH:C000657245	Coronavirus Disease 2019	1
"1437"	GM-CSF	MESH:C000657245	SARS-CoV-2 infected critically ill	1
"1437"	GM-CSF	MESH:C000657245	SARS-CoV-2 infections	1
"1437"	GM-CSF	MESH:C000657245	SARS-CoV-infection	1
"1437"	GM-CSF	MESH:C000657245	coronavirus disease 2019	1
"1437"	GMCSF	MESH:C000657245	COVID-19 pneumonia	1
"1437"	GMCSF	MESH:C000657245	SARS-CoV-2 infection	1
"1437"	Granulocyte-macrophage colony-stimulating factor	MESH:C000657245	SARS-CoV-1 infection	1
"1437"	Granulocyte-macrophage colony-stimulating factor	MESH:C000657245	SARS-CoV-2 infected	1
"1437"	colony stimulating factor	MESH:C000657245	COVID-19	1
"1437"	gm-csf	MESH:C000657245	COVID-19	1
"1437"	gm-csf	MESH:C000657245	covid-19	1
"1437"	granulocyte-macrophage colony-stimulating factor	MESH:C000657245	SARS-CoV infection	1
"1437"	granulocyte-macrophage colony-stimulating factor	MESH:C000657245	coronavirus disease 2019	1
"1437"	GM-CSF	MESH:D005334	fever	1
"1437"	GM-CSF	MESH:D011014	Pneumonia	1
"1437"	granulocyte-macrophage colony-stimulating factor	MESH:D011014	pneumonia	1
"1437"	granulocyte-macrophage colony stimulating factor	MESH:D011658	pulmonary fibrosis	1
"1437"	GM-CSF	MESH:D012128	coronavirus  ARDS acute respiratory distress syndrome	1
"1437"	GM-CSF	MESH:D012213	Acute Rheumatic Fever	1
"1437"	GM-CSF	MESH:D012213	acute rheumatic fever	1
"1437"	CSF	MESH:D018352	coronavirus infection	1
"1437"	GM-CSF	MESH:D018352	coronavirus pneumonia	1
"1437"	granulocyte-macrophage colony stimulating factor	MESH:D018352	coronavirus pneumonia	1
"1437"	granulocyte-macrophage colony-stimulating factor	MESH:D018352	coronavirus diseases	1
"1440"	G-CSF	MESH:C000657245	"2019-nCoV pneumonia"	1
"1440"	G-CSF	MESH:C000657245	SARS-CoV infection	1
"1440"	G-CSF	MESH:C000657245	SARS-CoV-2 infected critically ill	1
"1440"	G-CSF	MESH:C000657245	coronavirus disease 2019	1
"1440"	GCSF	MESH:C000657245	"2019-CoV pneumonia"	1
"1440"	Granulocyte-colony stimulating factor	MESH:C000657245	COVID-19	1
"1440"	g-CSF	MESH:C000657245	COVID-19	1
"1440"	granulocyte colony- stimulating factor	MESH:C000657245	COVID-19	1
"1440"	granulocyte colony-stimulating factor	MESH:C000657245	"2019-nCoV pneumonia"	1
"1440"	granulocyte colony-stimulating factor	MESH:C000657245	SARS-CoV infection	1
"1440"	granulocyte colony-stimulating factor	MESH:C000657245	SARS-CoV-2-infected	1
"1440"	granulocyte colony-stimulating factor	MESH:C000657245	SARS-CoV-infected	1
"1440"	granulocyte colony-stimulating factor	MESH:C000657245	byCOVID-19	1
"1440"	granulocyte colony-stimulating factor	MESH:C000657245	coronavirus 2019 disease	1
"1440"	granulocyte-colony stimulating factor	MESH:C000657245	SARS-CoV infection	1
"1440"	granulocyte-colony stimulating factor	MESH:C000657245	SARS-CoV-2 disease	1
"1440"	GCSF	MESH:D003550	cystic fibrosis lung disease	1
"1440"	G-CSF	MESH:D003967	diarrhea	1
"1440"	G-CSF	MESH:D005334	neutropenic fever	1
"1440"	G-CSF	MESH:D005334	subfebrile fever	1
"1440"	granulocyte colony stimulating factor	MESH:D005334	fever	1
"1440"	granulocyte-colony stimulating factor	MESH:D005334	fevers	1
"1440"	granulocyte-colony-stimulating factor	MESH:D005334	subfebrile fever	1
"1440"	G-CSF	MESH:D005355	fibrosis	1
"1440"	granulocyte colony-stimulating factor	MESH:D005355	fibrosis	1
"1440"	G-CSF	MESH:D011014	Pneumonia	1
"1440"	G-CSF	MESH:D011014	dyspnoea and pneumonia	1
"1440"	granulocyte-colony stimulating factor	MESH:D011658	pulmonary fibrosis	1
"1440"	granulocyte-colony stimulating factor	MESH:D012213	acute rheumatic fever	1
"1440"	G-CSF	MESH:D018352	coronavirus disease	1
"1440"	granulocyte colony stimulating factor	MESH:D018352	coronavirus infection	1
"1440"	granulocyte-colony stimulating factor	MESH:D018352	coronavirus pneumonia	1
"1441"	granulocyte-colony stimulating factor (G-CSF) receptor	MESH:C000657245	COVID-19	1
"1441"	granulocyte-colony stimulating factor (G-CSF) receptor	MESH:C000657245	coronavirus disease 2019	1
"1444"	CSL	MESH:C000657245	COVID-19	1
"1446"	Casa	MESH:C000657245	COVID-19	1
"1446"	Casa	MESH:D011658	Pulmonary fibrosis	1
"14526"	GLP-1	MESH:C000657245	COVID-19	1
"14526"	GLP-1	MESH:D018352	coronavirus infections	1
"145270"	PRIMA	MESH:C000657245	CoVID-19	1
"146"	DAR	MESH:C000657245	COVID-19	1
"14632"	GLI1	MESH:C000657245	SARS-CoV-2 infection	1
"1464"	NG-2	MESH:C000657245	COVID-19	1
"1468"	DIC	MESH:C000657245	Corona Virus Disease 2019,COVID-19	1
"1468"	DIC	MESH:D005334	low fever	1
"1471"	Cystatin C	MESH:C000657245	COVID-19	1
"1471"	cystatin C	MESH:D000069279	Refractory pneumonia	1
"1471"	Cystatin C	MESH:D003967	Diarrhea	1
"1471"	Cystatin C	MESH:D003967	non-diarrhea	1
"1471"	cystatin C	MESH:D005334	albumin High fever	1
"1471"	cystatin C	MESH:D011014	pneumonia	1
"1471"	cystatin-C	MESH:D011014	pneumonia	1
"147199"	Scgb1c1	MESH:C000657245	COVID-19	1
"148022"	TRIF	MESH:C000657245	COVID-19 pneumonia	1
"14825"	CXCL1	MESH:C000657245	COVID-19	1
"14825"	Cxcl1	MESH:D003550	cystic fibrosis	1
"148327"	JAL	MESH:C000657245	COVID-19	1
"1487"	bars	MESH:C000657245	COVID-19	1
"1488"	CTBP2	MESH:C000657245	COVID-19	1
"1488"	CTBP2	MESH:D011658	pulmonary fibrosis	1
"1489"	cT1	MESH:D005334	fever	1
"1490"	CTGF	MESH:C000657245	SARS-CoV infection overwhelms	1
"1490"	Connective Tissue Growth Factor	MESH:C000657245	SARS-CoV infection overwhelms	1
"1493"	CTLA-4	MESH:C000657245	SARS-CoV-2 lung infection	1
"1493"	CTLA4	MESH:C000657245	COVID-19 Pneumonia	1
"1493"	cytotoxic T-lymphocyte-associated protein 4	MESH:C000657245	coronavirus disease 2019	1
"1493"	CTLA-4	MESH:D005334	fever	1
"1493"	CTLA4	MESH:D005355	fibrosis Diffuse alveolar damageSarcoid-like granulomatous reactioninterstitial fibrosis	1
"1493"	cytotoxic T-lymphocyte-associated protein 4	MESH:D009369	UK Coronavirus Cancer	1
"1493"	CTLA4	MESH:D011014	pneumonia	1
"1493"	CTLA4	MESH:D011014	pneumonia-likeInterstitial pneumonia patternHypersensitivity pneumonitisPneumonitis	1
"1493"	CTLA4	MESH:D011020	pneumocystis pneumonia	1
"14962"	factor B	MESH:D007710	Klebsiella pneumoniae infection	1
"1499"	beta catenin	MESH:D054990	Idiopathic pulmonary fibrosis	1
"1499"	beta catenin	MESH:D054990	idiopathic pulmonary fibrosis	1
"1500"	CAS	MESH:D018352	coronavirus infection	1
"1500"	CAS	MESH:D018352	coronavirus infections	1
"150094"	MSK	MESH:C000657245	SARS-CoV-2 infection	1
"1508"	CTSB	MESH:C000657245	SARS-CoV-2 infection	1
"1508"	CatB	MESH:C000657245	SARS-CoV-2-infected	1
"1508"	Cathepsin B	MESH:C000657245	COVID-19	1
"1508"	Cysteine protease	MESH:C000657245	COVID-19 Coronavirus Disease	1
"1508"	apps	MESH:C000657245	novel coronavirus disease	1
"1508"	cathepsin B	MESH:C000657245	SARS-CoV-2-infected	1
"1508"	cathepsin B	MESH:C000657245	SARS-CoV-infected	1
"1508"	cysteine protease	MESH:C000657245	SARS-CoV infected	1
"1508"	cysteine protease	MESH:C000657245	SARS-CoV-2-infected	1
"1508"	cysteine protease	MESH:C000657245	SARS-CoV-infected	1
"1508"	CatB	MESH:D003967	diarrhea	1
"1508"	Apps	MESH:D005334	fevers	1
"1508"	CatB	MESH:D005334	Fever	1
"1508"	CTSB	MESH:D011014	pneumonia	1
"1508"	cathepsin B	MESH:D011014	pneumonia	1
"1508"	Apps	MESH:D018352	coronavirus disease	1
"1508"	CatB	MESH:D018352	coronavirus infection	1
"1508"	CatB	MESH:D018352	coronavirus infections	1
"1508"	apps	MESH:D018352	coronavirus disease	1
"1508"	apps	MESH:D018352	coronavirus infections	1
"1508"	cathepsin B	MESH:D018352	coronavirus infection	1
"1508"	cathepsin B	MESH:D018352	coronavirus infections	1
"1511"	cathepsin G	MESH:D018352	coronavirus infections	1
"15139"	C5a	MESH:C000657245	COVID-19	1
"15139"	C5a	MESH:C000657245	SARS-CoV infection	1
"15139;12273"	C5a-C5aR1	MESH:C000657245	SARS-CoV-2 infection	1
"15139;12273"	C5a-C5aR1	MESH:C000657245	SARS-CoV-2-infected	1
"15139;12273"	C5a-C5aR1	MESH:D011014	pneumonia	1
"1514"	CTSL	MESH:C000657245	SARS-CoV infection	1
"1514"	Cathepsin L	MESH:C000657245	SARS-CoV-2 infection	1
"1514"	Cathepsin L	MESH:C000657245	SARS-CoV-2-infected	1
"1514"	Cathepsin L	MESH:C000657245	coronavirus disease-19	1
"1514"	Cathepsin-L	MESH:C000657245	COVID-19	1
"1514"	cathepsin L	MESH:C000657245	COVID-19 Coronavirus Disease	1
"1514"	cathepsin L	MESH:C000657245	SARS-CoV-2 pseudovirus infection	1
"1514"	cathepsin L	MESH:C000657245	SARS-CoV-2-infected	1
"1514"	cathepsin L	MESH:C000657245	SARS-CoV-infected	1
"1514"	Cathepsin L	MESH:D006479	Crimean Congo haemorrhagic fever	1
"1514"	CTSL	MESH:D011014	pneumonia	1
"1514"	CatL	MESH:D018352	block coronavirus infection	1
"1514;1508"	cathepsin L/B	MESH:C000657245	SARS-CoV entry and infection	1
"1514;1508"	cathepsin L/B	MESH:C000657245	SARS-CoV infection	1
"15162"	HCK	MESH:C000657245	COVID-19	1
"1520"	cathepsin S	MESH:C000657245	COVID-19	1
"1520"	Cathepsins	MESH:D005355	fibrosis	1
"1520"	cathepsins	MESH:D018352	coronavirus infection	1
"1523"	CDP	MESH:C000657245	COVID-19	1
"1523"	Cux	MESH:C000657245	COVID-19	1
"15234"	HGF	MESH:C000657245	COVID-19	1
"1525"	CAR	MESH:C000657245	COVID-19	1
"1525"	CAR	MESH:C000657245	COVID-19 pneumonia	1
"1525"	CXADR	MESH:C000657245	COVID-19	1
"1525"	CXADR	MESH:D011658	pulmonary fibrosis	1
"15289"	HMGB1	MESH:C000657245	SARS-CoV-2 infection	1
"15289"	HMGB1	MESH:D005334	fever	1
"153201"	Pat.2	MESH:D003967	Austria diarrhea	1
"153201"	Pat.2	MESH:D005334	fever	1
"153443;201780;347051;6283;84068;6279;11340"	p4-9	MESH:D005334	Fever	1
"1535"	p22phox	MESH:C000657245	COVID-19	1
"1536"	CYBB	MESH:C000657245	COVID-19	1
"15368"	HO-1	MESH:D005355	myocardial fibrosis	1
"15368"	HO-1	MESH:D008103	fibrosis Liver fibrosis	1
"154"	ADRB2 (adrenoceptor beta 2	MESH:C000657245	COVID-19	1
"154"	ADRB2 (adrenoceptor beta 2	MESH:D005334	fever	1
"1544"	CYP1A2	MESH:D007022	DiarrheaHyperkalemiaItchingJaundiceLow blood plateletsLiver disorder GIT	1
"1544"	CYP1A2	MESH:D007037	hypothyroidism pneumonia	1
"1555"	CYP2B6	MESH:D007022	DiarrheaHyperkalemiaItchingJaundiceLow blood plateletsLiver disorder GIT	1
"1555"	CYP2B6	MESH:D007037	hypothyroidism pneumonia	1
"1557"	CYP2C19	MESH:D007022	DiarrheaHyperkalemiaItchingJaundiceLow blood plateletsLiver disorder GIT	1
"1557"	CYP2C19	MESH:D007037	hypothyroidism pneumonia	1
"1559"	CYP2C9	MESH:D007022	DiarrheaHyperkalemiaItchingJaundiceLow blood plateletsLiver disorder GIT	1
"1559"	CYP2C9	MESH:D007037	hypothyroidism pneumonia	1
"1565"	CYP2D6	MESH:D007022	DiarrheaHyperkalemiaItchingJaundiceLow blood plateletsLiver disorder GIT	1
"1565"	CYP2D6	MESH:D007037	hypothyroidism pneumonia	1
"1571"	CYP2E1	MESH:C000657245	COVID-19	1
"1576"	CYP3A	MESH:C000657245	Novel Coronavirus Pneumonia	1
"1576"	CYP3A, 6	MESH:C000657245	SARS-CoV-2 infection	1
"1576"	CYP3A, 6	MESH:C000657245	SARS-CoV-2 infections	1
"1576"	CYP3A4	MESH:C000657245	Novel Coronavirus Pneumonia	1
"1576"	Cytochrome P450 3A4	MESH:C000657245	SARS-CoV-2 infection	1
"1576"	cytochrome P-450 (CYP) 3A	MESH:C000657245	COVID-19	1
"1576"	cytochrome P-450 (CYP) 3A	MESH:C000657245	coronavirus infectious disease 2019	1
"1576"	cytochrome P450 (CYP) 3A	MESH:C000657245	COVID-19	1
"1576"	Cytochrome P450 3A4	MESH:D003967	diarrhea	1
"1576"	CYP3A4	MESH:D011014	pneumonia	1
"1576"	Cytochrome P450 3A4	MESH:D011014	pneumonia	1
"1576;1565"	CYP3A and 2D6	MESH:D007022	DiarrheaHyperkalemiaItchingJaundiceLow blood plateletsLiver disorder GIT	1
"1576;1565"	CYP3A and 2D6	MESH:D007037	hypothyroidism pneumonia	1
"1576;1577"	CYP3A4/5	MESH:D003967	diarrhea	1
"1583"	CYP11A1	MESH:D018352	coronavirus disease	1
"15894"	ICAM-1	MESH:C000657245	COVID-19	1
"15894"	ICAM-1	MESH:D007022	reduction of lung fibrosis	1
"1593"	CTX	MESH:C000657245	COVID, Coronavirus disease 2019	1
"1593"	CTX	MESH:D011014	pneumonia	1
"1594"	CYP27B1	MESH:D018352	coronavirus disease	1
"15945"	C-X-C motif chemokine 10	MESH:C000657245	COVID-19	1
"15945"	C-X-C motif chemokine 10	MESH:C000657245	SARS-CoV-2 infection	1
"15945"	CXCL10	MESH:C000657245	SARS-CoV infection	1
"15945"	IP-10	MESH:C000657245	Coronavirus (2019-nCoV) Pneumonia	1
"15945"	IP-10	MESH:C000657245	SARS-CoV-2 infected	1
"15945"	IP-10	MESH:C000657245	SARS-CoV-2 pneumonia	1
"15945"	Cxcl10	MESH:D003550	cystic fibrosis	1
"15945"	Cxcl10	MESH:D011014	pneumonia	1
"15945"	Cxcl10	MESH:D018352	coronavirus infection	1
